result,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
0,178,137,DIAMOND_IV,17,15,13755,326,323,PLATINUM_I,60,14,12413,76,70,PLATINUM_I,48,14,12646,102,69,PLATINUM_I,100,14,11472,81,84,PLATINUM_II,75,12,9164,915,882,DIAMOND_III,39,12,9447,192,171,PLATINUM_II,13,12,9811,136,140,PLATINUM_III,61,13,10026,336,337,PLATINUM_III,61,12,9462,248,267,DIAMOND_IV,73,11,7444
1,121,101,PLATINUM_II,60,16,15571,369,324,PLATINUM_I,65,12,9882,82,69,PLATINUM_II,70,14,11627,200,187,PLATINUM_III,1,13,10657,77,70,PLATINUM_II,59,9,6033,333,317,DIAMOND_II,15,15,13718,445,442,PLATINUM_IV,41,14,12057,136,140,PLATINUM_III,61,14,12610,235,212,DIAMOND_IV,56,13,11285,36,27,PLATINUM_III,28,12,9377
0,158,145,PLATINUM_III,3,18,19471,387,364,PLATINUM_II,73,17,17965,120,156,PLATINUM_IV,0,17,17292,316,314,PLATINUM_III,0,17,17592,185,216,PLATINUM_IV,47,15,13128,222,205,PLATINUM_I,15,16,15789,73,70,PLATINUM_III,18,18,18796,70,68,PLATINUM_III,75,16,15257,375,379,PLATINUM_III,21,16,15422,901,840,DIAMOND_IV,26,16,15518
1,671,686,PLATINUM_II,23,17,17784,569,521,PLATINUM_I,75,17,16875,106,100,PLATINUM_IV,16,16,16243,82,74,PLATINUM_II,6,15,13398,249,250,PLATINUM_I,0,12,9220,20,27,GOLD_I,75,16,16022,73,70,PLATINUM_III,18,17,18106,188,168,PLATINUM_IV,61,18,18444,257,271,PLATINUM_III,32,16,16455,273,257,PLATINUM_IV,64,15,13329
0,124,117,PLATINUM_III,35,14,12471,186,143,PLATINUM_IV,75,15,14554,193,171,PLATINUM_II,0,14,12445,50,53,PLATINUM_II,0,13,11148,227,191,DIAMOND_IV,51,12,9187,203,199,PLATINUM_IV,75,14,12636,73,70,PLATINUM_III,18,12,9798,380,361,PLATINUM_IV,0,13,10042,248,251,PLATINUM_III,12,13,11348,72,77,PLATINUM_IV,91,11,8112
1,360,371,PLATINUM_IV,32,13,10583,261,257,PLATINUM_III,91,10,6804,134,92,DIAMOND_III,64,13,10589,384,375,PLATINUM_IV,52,12,9630,126,115,PLATINUM_IV,94,10,7283,148,137,PLATINUM_III,43,14,11602,73,70,PLATINUM_III,18,13,11403,146,120,PLATINUM_IV,0,14,12168,93,90,PLATINUM_I,0,13,10810,221,204,DIAMOND_IV,53,12,9565
1,415,418,PLATINUM_IV,0,16,15531,928,928,PLATINUM_III,0,13,11154,165,155,PLATINUM_IV,43,15,13934,371,374,PLATINUM_III,48,16,15602,254,227,PLATINUM_IV,11,13,10519,57,54,GOLD_I,100,17,16538,73,70,PLATINUM_III,18,16,16332,124,126,DIAMOND_IV,16,16,16475,368,364,GOLD_I,5,15,13051,160,139,PLATINUM_II,10,13,10315
1,152,150,PLATINUM_III,22,13,10201,43,34,PLATINUM_IV,1,12,8983,736,736,PLATINUM_III,60,12,9669,250,241,PLATINUM_III,64,10,6879,150,140,PLATINUM_IV,35,10,6907,69,82,PLATINUM_IV,87,14,12371,73,70,PLATINUM_III,18,14,12627,93,77,PLATINUM_IV,32,13,10865,86,77,PLATINUM_III,73,13,11042,71,67,PLATINUM_III,73,12,9892
1,221,220,PLATINUM_IV,0,15,14461,184,192,GOLD_I,52,16,15992,172,140,PLATINUM_I,95,17,17774,296,297,GOLD_II,60,15,14549,176,162,PLATINUM_IV,75,14,12930,174,182,PLATINUM_IV,0,17,17674,73,70,PLATINUM_III,18,18,21938,279,266,DIAMOND_III,0,16,15669,482,480,PLATINUM_IV,63,16,16055,147,137,PLATINUM_III,19,17,17772
1,154,138,PLATINUM_III,93,14,12849,188,158,PLATINUM_II,65,14,13017,113,90,PLATINUM_III,24,13,10790,50,57,GOLD_I,39,14,12006,246,228,PLATINUM_III,10,12,8869,75,72,PLATINUM_III,7,13,10627,141,139,PLATINUM_IV,88,12,9108,319,344,PLATINUM_IV,11,12,9765,560,567,PLATINUM_III,15,12,8616,43,56,PLATINUM_IV,60,10,6966
0,47,40,PLATINUM_IV,29,14,11683,63,54,GOLD_III,77,15,13201,40,41,GOLD_I,70,13,11172,216,206,PLATINUM_IV,75,15,14176,246,228,PLATINUM_III,10,12,9952,415,404,PLATINUM_IV,11,16,15483,472,454,GOLD_II,55,15,13963,61,46,PLATINUM_III,68,15,14653,53,57,GOLD_I,100,14,12053,63,61,GOLD_I,49,14,12115
0,61,68,PLATINUM_IV,0,18,21098,32,24,GOLD_I,0,18,21786,6,9,GOLD_II,4,18,19260,55,54,PLATINUM_IV,33,17,18208,246,228,PLATINUM_III,10,16,15466,107,89,PLATINUM_IV,82,18,20806,304,297,PLATINUM_IV,16,18,19868,31,23,GOLD_I,26,18,21560,314,320,PLATINUM_III,59,18,21413,314,320,PLATINUM_III,59,16,15625
1,307,293,PLATINUM_IV,46,18,19440,315,276,GOLD_I,96,17,18081,60,67,PLATINUM_IV,76,18,18983,127,128,GOLD_I,24,18,20596,246,228,PLATINUM_III,10,17,16723,303,270,PLATINUM_IV,14,17,16735,232,259,GOLD_III,75,16,15006,456,483,PLATINUM_IV,46,18,19696,60,54,PLATINUM_IV,0,15,14417,303,299,PLATINUM_IV,28,14,12616
0,75,98,PLATINUM_III,80,16,15642,45,61,GOLD_I,9,14,12373,111,130,GOLD_I,28,14,12462,257,265,PLATINUM_III,0,15,13151,246,228,PLATINUM_III,10,11,8337,72,68,PLATINUM_IV,3,15,14253,62,49,GOLD_I,20,15,14344,30,15,GOLD_I,1,16,16365,189,180,PLATINUM_IV,79,16,16159,393,394,PLATINUM_IV,48,14,12756
0,27,28,GOLD_II,41,11,8538,335,339,PLATINUM_IV,60,11,7790,462,453,PLATINUM_IV,15,12,9239,37,32,GOLD_I,60,11,7770,246,228,PLATINUM_III,10,10,6299,132,127,PLATINUM_III,5,13,11254,19,24,GOLD_I,71,12,8814,63,63,PLATINUM_IV,47,12,9850,414,413,PLATINUM_IV,53,11,8106,258,249,PLATINUM_IV,60,10,6209
1,57,52,PLATINUM_IV,18,16,16176,28,32,GOLD_I,77,15,13297,339,314,PLATINUM_IV,31,16,15458,638,614,PLATINUM_III,50,16,15096,246,228,PLATINUM_III,10,14,11883,75,76,PLATINUM_IV,1,15,14429,93,98,PLATINUM_IV,11,13,11266,538,517,PLATINUM_III,98,16,14747,323,316,PLATINUM_IV,75,13,11074,274,255,PLATINUM_IV,17,11,8078
0,163,156,PLATINUM_IV,90,16,15451,148,123,PLATINUM_I,22,17,16659,293,276,PLATINUM_II,39,15,13138,333,327,PLATINUM_IV,0,15,14365,135,103,PLATINUM_III,51,12,9817,218,198,PLATINUM_IV,60,15,13349,434,419,PLATINUM_IV,82,12,9733,205,204,PLATINUM_II,47,13,11415,146,131,PLATINUM_III,1,11,8572,410,423,PLATINUM_III,75,12,8952
0,217,161,PLATINUM_III,75,14,12785,271,259,PLATINUM_II,14,13,11411,451,432,PLATINUM_I,43,14,12467,174,166,DIAMOND_IV,1,12,9465,228,248,PLATINUM_II,77,12,9468,152,131,PLATINUM_II,31,13,10457,107,109,PLATINUM_IV,39,12,9046,301,314,PLATINUM_III,91,13,10132,161,135,PLATINUM_II,57,12,8816,410,423,PLATINUM_III,75,10,6706
1,240,269,PLATINUM_II,14,18,21922,354,328,PLATINUM_III,60,15,14241,166,148,PLATINUM_I,0,16,16127,214,191,PLATINUM_II,30,16,15263,145,141,PLATINUM_I,75,14,12330,330,294,DIAMOND_IV,23,18,21279,587,557,PLATINUM_II,0,16,16296,168,168,PLATINUM_III,2,15,13875,194,183,PLATINUM_I,17,17,16480,410,423,PLATINUM_III,75,15,13361
1,264,250,PLATINUM_III,76,10,6728,587,557,PLATINUM_II,0,9,5985,49,50,PLATINUM_II,0,9,5892,126,134,PLATINUM_III,82,9,5064,233,221,PLATINUM_IV,0,8,4216,79,77,PLATINUM_I,49,9,5880,132,106,PLATINUM_I,38,12,8612,441,410,DIAMOND_III,1,10,6604,375,350,PLATINUM_II,69,12,8945,410,423,PLATINUM_III,75,9,5424
0,117,87,PLATINUM_I,22,18,19265,125,139,PLATINUM_III,10,18,20517,375,350,PLATINUM_II,69,17,17509,193,190,PLATINUM_III,75,16,15335,467,448,PLATINUM_IV,29,16,14811,432,426,PLATINUM_III,8,16,16211,150,112,PLATINUM_III,44,16,15136,587,557,PLATINUM_II,0,15,13887,199,158,PLATINUM_III,55,15,14316,410,423,PLATINUM_III,75,15,14150
0,725,700,PLATINUM_I,17,16,16038,69,64,PLATINUM_III,0,16,16359,66,31,PLATINUM_IV,1,16,14894,83,69,PLATINUM_III,77,14,12348,327,320,PLATINUM_IV,74,13,10678,215,196,PLATINUM_II,75,15,13446,813,789,PLATINUM_III,37,14,12660,37,21,PLATINUM_IV,55,12,9585,17,9,GOLD_IV,87,13,10509,410,423,PLATINUM_III,75,11,8477
0,106,99,PLATINUM_I,15,18,18935,18,32,PLATINUM_III,26,17,17441,119,103,PLATINUM_II,7,18,20769,153,136,PLATINUM_I,2,15,14528,304,296,PLATINUM_III,53,17,17539,239,226,PLATINUM_I,10,18,20293,175,155,PLATINUM_II,29,17,17025,156,125,PLATINUM_I,53,16,16188,52,56,PLATINUM_III,59,17,17068,410,423,PLATINUM_III,75,15,13031
0,315,290,PLATINUM_III,0,15,14081,149,152,PLATINUM_IV,59,14,11615,124,102,PLATINUM_III,1,14,12661,771,756,PLATINUM_III,21,14,11720,257,238,PLATINUM_III,14,14,12035,407,399,PLATINUM_IV,62,15,13220,22,32,GOLD_I,20,12,9143,360,318,PLATINUM_III,10,13,10856,107,102,PLATINUM_III,0,12,9266,219,195,PLATINUM_III,36,11,7739
0,210,183,PLATINUM_III,0,18,18800,62,50,PLATINUM_IV,60,16,15731,355,378,PLATINUM_III,47,17,17654,367,340,PLATINUM_III,27,14,12010,50,49,PLATINUM_IV,0,13,10509,22,28,GOLD_I,79,16,15274,129,118,PLATINUM_III,63,15,13773,5,6,GOLD_III,2,16,14708,107,102,PLATINUM_III,0,14,12239,31,24,PLATINUM_IV,25,13,10198
1,244,238,PLATINUM_IV,2,18,18962,263,249,PLATINUM_III,60,17,17872,114,108,PLATINUM_IV,85,18,18572,141,122,PLATINUM_III,0,17,17543,95,85,PLATINUM_IV,8,15,14043,128,120,PLATINUM_III,48,18,23183,186,174,PLATINUM_IV,15,17,16879,62,49,PLATINUM_III,14,18,19431,107,102,PLATINUM_III,0,18,19240,292,263,PLATINUM_III,80,16,14878
1,252,239,GOLD_III,0,15,14079,252,239,GOLD_III,0,14,11561,189,165,PLATINUM_III,1,14,11939,25,27,SILVER_II,7,13,10681,105,91,SILVER_I,14,12,9217,80,80,GOLD_III,67,14,11815,82,74,GOLD_III,22,18,20013,101,108,SILVER_III,28,15,13878,107,102,PLATINUM_III,0,14,12270,108,89,GOLD_IV,48,13,11248
1,343,331,PLATINUM_III,75,18,24520,399,364,PLATINUM_III,68,18,18944,182,176,PLATINUM_IV,85,18,21730,265,264,PLATINUM_III,25,18,20033,81,88,PLATINUM_IV,20,17,17443,237,201,PLATINUM_III,83,18,22551,389,340,PLATINUM_IV,54,18,19639,213,210,PLATINUM_III,0,18,20107,107,102,PLATINUM_III,0,18,21206,338,336,PLATINUM_III,66,16,16002
0,106,126,PLATINUM_IV,0,18,18647,372,379,PLATINUM_IV,0,18,22979,757,711,GOLD_I,15,18,18448,125,108,PLATINUM_III,0,18,19227,145,158,PLATINUM_IV,13,16,15148,357,360,GOLD_I,39,16,15323,141,147,PLATINUM_IV,42,18,18909,129,129,PLATINUM_III,33,18,20845,107,102,PLATINUM_III,0,16,16039,80,80,GOLD_III,67,14,12769
1,113,99,GOLD_I,26,9,6028,127,123,GOLD_II,16,11,7403,490,490,GOLD_III,79,11,8002,62,63,GOLD_II,60,10,6852,105,104,GOLD_II,75,11,7849,103,93,GOLD_I,15,13,11279,37,48,GOLD_II,57,11,8218,16,20,GOLD_III,18,11,8232,107,102,PLATINUM_III,0,12,8725,80,80,GOLD_III,67,9,5950
0,132,106,PLATINUM_I,38,16,15508,439,422,PLATINUM_I,40,16,16167,283,284,PLATINUM_III,94,16,16123,89,79,PLATINUM_III,41,17,16548,159,152,PLATINUM_I,88,16,15129,80,66,PLATINUM_III,57,17,17034,318,335,PLATINUM_IV,11,16,16275,228,216,PLATINUM_III,0,17,18241,18,24,PLATINUM_IV,25,15,13572,469,470,PLATINUM_I,28,15,13359
1,177,180,PLATINUM_IV,73,18,20840,157,133,PLATINUM_II,26,18,21877,78,65,PLATINUM_II,68,18,25633,52,42,GOLD_II,37,18,23250,365,324,PLATINUM_II,1,16,16098,80,66,PLATINUM_III,57,18,24412,130,143,PLATINUM_III,52,18,21609,89,82,PLATINUM_III,75,18,19426,140,134,PLATINUM_III,41,18,19071,189,196,PLATINUM_IV,39,15,14395
0,232,217,PLATINUM_IV,30,18,18734,91,75,PLATINUM_III,53,15,13505,287,247,PLATINUM_III,61,15,14641,225,233,PLATINUM_IV,0,16,15428,242,215,PLATINUM_II,0,14,11668,80,66,PLATINUM_III,57,14,12503,170,131,PLATINUM_III,7,14,12249,45,49,PLATINUM_IV,0,16,14800,198,194,PLATINUM_II,37,15,13624,88,108,GOLD_II,8,14,11690
0,265,280,PLATINUM_IV,39,18,21600,98,72,PLATINUM_I,16,18,20751,131,112,PLATINUM_IV,43,16,15588,98,114,PLATINUM_III,35,15,13858,141,139,PLATINUM_IV,88,15,13154,80,66,PLATINUM_III,57,16,16421,170,131,PLATINUM_III,7,17,17868,537,539,PLATINUM_II,0,15,14644,56,48,PLATINUM_III,22,16,16373,178,130,DIAMOND_IV,4,14,11971
1,256,241,GOLD_I,5,17,17041,50,44,PLATINUM_IV,72,16,16353,294,251,DIAMOND_II,75,17,17878,227,194,PLATINUM_III,67,15,13888,196,195,PLATINUM_III,37,15,13107,80,66,PLATINUM_III,57,17,18316,231,220,DIAMOND_IV,15,18,18853,170,131,PLATINUM_III,7,15,14486,82,101,PLATINUM_IV,64,16,15475,654,609,PLATINUM_III,60,16,15420
0,135,126,PLATINUM_II,50,15,14168,409,412,GOLD_I,75,14,11492,174,140,DIAMOND_II,48,18,18844,125,103,PLATINUM_I,75,13,10054,350,349,DIAMOND_IV,16,12,9725,80,66,PLATINUM_III,57,15,13032,443,427,PLATINUM_IV,69,15,13590,307,322,PLATINUM_III,15,10,7110,75,90,DIAMOND_IV,0,13,10727,185,185,PLATINUM_IV,62,13,11015
1,278,254,DIAMOND_II,32,18,20165,17,20,PLATINUM_IV,8,15,14418,543,536,PLATINUM_IV,20,15,14626,97,107,GOLD_II,59,15,13526,104,91,PLATINUM_II,39,13,10013,80,66,PLATINUM_III,57,16,15759,170,131,PLATINUM_III,7,17,18176,240,224,PLATINUM_IV,0,17,17744,279,268,PLATINUM_III,0,15,14609,174,169,PLATINUM_II,5,14,11589
0,167,156,PLATINUM_IV,48,13,10833,486,449,PLATINUM_IV,36,12,9119,51,60,GOLD_I,100,12,9849,214,197,PLATINUM_III,0,10,6571,69,63,GOLD_I,80,10,7220,100,92,PLATINUM_III,20,14,12336,312,320,PLATINUM_III,3,13,10625,82,72,PLATINUM_IV,73,13,10745,57,55,PLATINUM_IV,69,13,10157,54,55,PLATINUM_IV,37,12,8842
0,99,103,GOLD_I,9,17,17552,66,51,PLATINUM_IV,15,16,16170,353,356,PLATINUM_III,0,16,16108,214,197,PLATINUM_III,0,17,17354,129,119,PLATINUM_III,0,15,13643,195,195,PLATINUM_IV,26,18,19240,153,141,PLATINUM_III,14,15,14628,191,176,PLATINUM_IV,66,17,16654,145,134,PLATINUM_III,8,15,14060,95,110,PLATINUM_IV,67,16,15443
1,384,367,PLATINUM_IV,42,17,16587,260,241,PLATINUM_IV,14,15,14163,133,128,PLATINUM_IV,56,16,15749,214,197,PLATINUM_III,0,17,16696,278,283,PLATINUM_IV,50,14,12339,224,245,PLATINUM_IV,18,15,13068,253,222,PLATINUM_IV,77,15,13213,59,50,PLATINUM_IV,14,15,13542,275,250,GOLD_II,79,13,11370,137,141,PLATINUM_IV,13,13,10253
1,46,36,GOLD_I,100,16,16289,423,439,PLATINUM_IV,74,15,13499,248,238,PLATINUM_IV,75,16,15686,214,197,PLATINUM_III,0,17,17169,121,113,PLATINUM_IV,41,12,9718,69,57,PLATINUM_IV,52,16,15728,368,340,PLATINUM_III,11,16,14928,226,231,PLATINUM_IV,76,15,13466,8,9,GOLD_II,37,14,11597,142,125,PLATINUM_IV,89,13,10289
0,158,132,PLATINUM_IV,0,14,12001,833,841,PLATINUM_IV,41,13,11412,130,114,PLATINUM_IV,40,11,8142,214,197,PLATINUM_III,0,13,10352,131,129,PLATINUM_IV,26,11,7680,153,153,PLATINUM_III,13,15,13549,47,49,GOLD_I,85,14,12783,373,341,PLATINUM_IV,71,14,12932,109,96,PLATINUM_IV,57,14,12461,95,102,PLATINUM_IV,17,13,11350
1,164,146,PLATINUM_III,53,18,28101,306,305,PLATINUM_III,86,18,20996,158,126,PLATINUM_III,4,18,28083,214,197,PLATINUM_III,0,18,23924,106,95,PLATINUM_III,26,17,18120,178,157,PLATINUM_IV,58,18,23793,219,227,PLATINUM_III,21,18,27499,115,82,PLATINUM_IV,54,18,23369,105,108,PLATINUM_IV,20,18,24207,51,41,GOLD_I,100,18,20181
1,90,100,PLATINUM_IV,65,18,19575,276,286,PLATINUM_IV,32,18,21900,41,42,GOLD_II,75,17,18093,214,197,PLATINUM_III,0,18,18775,132,117,PLATINUM_IV,9,16,16376,191,193,PLATINUM_III,5,18,19414,38,48,GOLD_I,49,16,15688,133,133,PLATINUM_IV,62,18,20683,274,276,PLATINUM_IV,44,18,19860,129,124,PLATINUM_IV,25,17,16919
0,56,38,PLATINUM_IV,21,17,17659,318,293,PLATINUM_III,30,16,14782,59,52,PLATINUM_III,7,15,13033,199,176,PLATINUM_II,32,16,14841,40,30,PLATINUM_III,66,15,13674,449,409,DIAMOND_IV,0,17,17299,122,106,PLATINUM_I,14,17,17487,50,38,DIAMOND_IV,63,17,16614,230,204,PLATINUM_II,0,16,15079,209,170,DIAMOND_IV,68,15,13129
1,210,159,PLATINUM_I,51,9,6102,318,293,PLATINUM_III,30,8,4699,59,52,PLATINUM_III,7,8,4081,302,309,PLATINUM_III,59,9,5780,225,229,PLATINUM_II,10,8,4376,98,100,PLATINUM_IV,0,10,6543,68,70,PLATINUM_III,47,6,3032,18,17,PLATINUM_II,1,9,5656,88,74,PLATINUM_III,75,7,3430,303,305,PLATINUM_II,44,6,2891
1,140,147,PLATINUM_IV,55,16,15376,190,196,PLATINUM_IV,10,15,13102,59,52,PLATINUM_III,7,13,11308,281,283,PLATINUM_IV,39,16,14744,253,244,PLATINUM_IV,0,15,14085,547,453,PLATINUM_III,26,15,14009,259,254,PLATINUM_III,0,13,10759,228,172,PLATINUM_III,33,13,10535,294,300,PLATINUM_IV,11,12,9336,434,425,PLATINUM_II,80,11,7500
1,107,92,PLATINUM_IV,61,12,9947,22,17,GOLD_I,100,13,11081,59,52,PLATINUM_III,7,12,9433,294,278,PLATINUM_IV,70,11,8348,114,125,GOLD_II,75,11,7806,354,356,GOLD_I,38,11,7671,132,140,PLATINUM_III,9,11,7969,301,298,GOLD_I,86,13,10753,171,194,PLATINUM_IV,58,10,6482,103,114,PLATINUM_IV,0,10,7146
0,34,37,PLATINUM_IV,0,18,18510,396,387,PLATINUM_IV,55,16,14743,59,52,PLATINUM_III,7,15,13693,390,389,PLATINUM_IV,12,17,17499,347,344,PLATINUM_III,60,16,15662,135,137,PLATINUM_III,55,18,24669,110,99,PLATINUM_I,42,18,19985,136,117,PLATINUM_IV,29,16,15781,125,137,PLATINUM_III,0,18,18427,57,54,PLATINUM_III,24,17,16744
1,30,28,GOLD_I,97,18,20236,130,123,PLATINUM_III,46,17,17431,59,52,PLATINUM_III,7,16,16156,149,146,PLATINUM_IV,0,16,15698,215,199,PLATINUM_I,12,15,14144,360,371,PLATINUM_IV,32,17,16962,271,267,GOLD_I,2,17,16862,227,230,PLATINUM_III,1,18,19676,165,167,PLATINUM_IV,23,16,15387,305,263,PLATINUM_II,19,14,11994
